Product_Name,Brand_Name,Model_Code,Category,Price_THB,Product_URL,Source,Collection_Date,Normalized_Category
ไม้ปาร์ติเกิลเคลือบเมลามีน Cherry Capucino 67B,OneStockHome,80723148.0,wood,1415.0,https://www.onestockhome.com/th/products/52417051/melamine-faced-particle-board-cherry-capucino-67b_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=80723148,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Grand Oak AQ2,OneStockHome,58410570.0,wood,932.0,https://www.onestockhome.com/th/products/29974251/melamine-faced-particle-board-grand-oak-aq2_decorative-plywood?item_id=58410570,OneStockHome,2026-04-30,Wood
ไม้อัดไม้แปร SSW 2.5x25x300CM,OneStockHome,22111206.0,wood,15.0,https://www.onestockhome.com/th/products/5376332/laminated-veneer-lumber-ssw-25x25x300cm_plywood_ssw,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน SSW หนา 20 มม. 120X240 ซม. สีธรรม...,OneStockHome,90467563.0,wood,1400.93,https://www.onestockhome.com/th/products/72575663/laminated-board-20mm-ssw-120x240x2cm_para-rubber-joint_ssw,OneStockHome,2026-04-30,Wood
ไม้อัดสักธรรมชาติ SSW ลายเส้น S4A 4 มม. 120X240 ซม...,OneStockHome,78381700.0,wood,389.0,https://www.onestockhome.com/th/products/55233796/-4mm--120x240cm_decorative-plywood?item_id=78381700,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 4 มิล STA สีธรรมชาติ SSW,OneStockHome,56427474.0,wood,242.06,https://www.onestockhome.com/th/products/51594638/plywood-4mm-sta-ssw-120x240cm_megahome-products?item_id=56427474,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 10 มิล SS/2 สีธรรมชาติ SSW,OneStockHome,24799034.0,wood,551.4,https://www.onestockhome.com/th/products/17530375/plywood-10mm-ss2-ssw-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65,OneStockHome,2026-04-30,Wood
ไม้อัด MDF LANNA 2.5 มม. 120X240 ซม. เปลือย,OneStockHome,35236671.0,wood,327.1,https://www.onestockhome.com/th/products/16602403/plywood-mdf-lanna-025x240x120cm_medium-density-fibreboard_lanna?item_id=35236671,OneStockHome,2026-04-30,Wood
เหล็กกล่อง แป๊บเหลี่ยม ความหนาอื่นๆ,OneStockHome,24063123.0,steel,1.0,https://www.onestockhome.com/th/products/38429061/square-pipe_steel_onestockhome?item_id=24063123,OneStockHome,2026-04-30,Steel
เหล็ก WF ไวด์แฟรงค์ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,96343987.0,steel,3670.8,https://www.onestockhome.com/th/products/95537591/wide-flange-primer-bond-premium_steel_sys-primerbond-premium_sys?item_id=96343987,OneStockHome,2026-04-30,Steel
เหล็กรางน้ำ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,25238127.0,steel,3055.2,https://www.onestockhome.com/th/products/3395684/channel-steel-primer-bond-premium_channel-steel_sys-primerbond-premium_sys?item_id=25238127,OneStockHome,2026-04-30,Steel
เหล็กรางน้ำ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,8685105.0,steel,4296.6,https://www.onestockhome.com/th/products/3395684/channel-steel-primer-bond-premium_channel-steel_sys-primerbond-premium_sys?item_id=8685105,OneStockHome,2026-04-30,Steel
เหล็กฉาก SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium),SYS,67663094.0,steel,2439.6,https://www.onestockhome.com/th/products/64107254/angle-steel-sys-primer-bond-premium_angle-steel_sys-primerbond-premium_sys,OneStockHome,2026-04-30,Steel
เหล็กเอชบีม HB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,6017568.0,steel,6240.36,https://www.onestockhome.com/th/products/24188552/h-beam-primer-bond-premium_h-beam_sys-primerbond-premium_sys?item_id=6017568,OneStockHome,2026-04-30,Steel
เหล็กเอชบีม HB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,22338000.0,steel,4509.84,https://www.onestockhome.com/th/products/24188552/h-beam-primer-bond-premium_h-beam_sys-primerbond-premium_sys?item_id=22338000,OneStockHome,2026-04-30,Steel
เหล็กไอบีม IB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,67338067.0,steel,4668.3,https://www.onestockhome.com/th/products/64058552/i-beam-primer-bond-premium_i-beam_sys-primerbond-premium_sys,OneStockHome,2026-04-30,Steel
เหล็กฉาก SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium),SYS,8324042.0,steel,3397.2,https://www.onestockhome.com/th/products/64107254/angle-steel-sys-primer-bond-premium_angle-steel_sys-primerbond-premium_sys?item_id=8324042,OneStockHome,2026-04-30,Steel
เหล็กเอชบีม HB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,43929969.0,steel,8259.3,https://www.onestockhome.com/th/products/24188552/h-beam-primer-bond-premium_h-beam_sys-primerbond-premium_sys?item_id=43929969,OneStockHome,2026-04-30,Steel
เหล็กรางน้ำ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,90825864.0,steel,2134.08,https://www.onestockhome.com/th/products/3395684/channel-steel-primer-bond-premium_channel-steel_sys-primerbond-premium_sys?item_id=90825864,OneStockHome,2026-04-30,Steel
เหล็ก WF ไวด์แฟรงค์ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,76849168.0,steel,2438.46,https://www.onestockhome.com/th/products/95537591/wide-flange-primer-bond-premium_steel_sys-primerbond-premium_sys,OneStockHome,2026-04-30,Steel
เหล็กกล่อง แป๊บแบน ความหนาอื่นๆ,OneStockHome,45137628.0,steel,7.03,https://www.onestockhome.com/th/products/63006830/rectangular-pipe_all-rectangular-pipe_onestockhome,OneStockHome,2026-04-30,Steel
เหล็กไอบีม IB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,76120319.0,steel,7098.0,https://www.onestockhome.com/th/products/64058552/i-beam-primer-bond-premium_i-beam_sys-primerbond-premium_sys?item_id=76120319,OneStockHome,2026-04-30,Steel
เหล็กฉาก SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium),SYS,48791507.0,steel,4058.4,https://www.onestockhome.com/th/products/64107254/angle-steel-sys-primer-bond-premium_angle-steel_sys-primerbond-premium_sys?item_id=48791507,OneStockHome,2026-04-30,Steel
เหล็กไอบีม IB SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,61346315.0,steel,13759.2,https://www.onestockhome.com/th/products/64058552/i-beam-primer-bond-premium_i-beam_sys-primerbond-premium_sys?item_id=61346315,OneStockHome,2026-04-30,Steel
เหล็ก WF ไวด์แฟรงค์ SYS PB ทำสีรองพื้นกันสนิม รุ่นพรีเมี่ยม (Premium) ยาว 6 เมตร,SYS,26914563.0,steel,5532.42,https://www.onestockhome.com/th/products/95537591/wide-flange-primer-bond-premium_steel_sys-primerbond-premium_sys?item_id=26914563,OneStockHome,2026-04-30,Steel
หินเกร็ด,OneStockHome,41034212.0,stone,7500.0,https://www.onestockhome.com/th/products/45900388/chipped-rock_stone,OneStockHome,2026-04-30,Stone
10 อันดับหินขายดี 2026,10,4132202.0,stone,20000.0,https://www.onestockhome.com/th/product_categories/stone/bestseller,OneStockHome,2026-04-30,Stone
ท่อเหล็กแบน เคลือบสีกันสนิม สีแดง 2x1 นิ้ว 50x25 มม.,OneStockHome,68539069.0,steel,7.39,https://www.onestockhome.com/th/products/713800/rectangular-pipe-coated-red-2x1-inches-50x25-mm_p-coat-18cfd6ac-02ea-45b5-b3e8-131d79d2a53f_pap-pacific-pipe?item_id=68539069,OneStockHome,2026-04-30,Steel
เหล็กตัวซี เคลือบสีรองพื้น ยาว 6 เมตร,OneStockHome,57398134.0,steel,2.25,https://www.onestockhome.com/th/products/34271469/paint-coated-lip-channel-steel_paint-coated-pipes_pap-pacific-pipe?item_id=57398134,OneStockHome,2026-04-30,Steel
ไม้อัดเคลือบฟิล์มดำ CROBERN A15 ไส้บล๊อก 120X240 ซ...,OneStockHome,68009058.0,wood,372.9,https://www.onestockhome.com/th/products/13661677/plywood-black-crobern-120x240cm_film-faced-plywood_crobern?item_id=68009058,OneStockHome,2026-04-30,Wood
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1.5x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,31988334.0,steel,7.45,https://www.onestockhome.com/th/products/31269915/square-pipe-coated-red-1-12x1-12-inch-38x38-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1x1 นิ้ว ยาว 6 เมตร,OneStockHome,79520792.0,steel,5.17,https://www.onestockhome.com/th/products/82667650/square-pipe-coated-red-1x1-inch-25x25-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=79520792,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1x1 นิ้ว ยาว 6 เมตร,OneStockHome,54188366.0,steel,6.01,https://www.onestockhome.com/th/products/82667650/square-pipe-coated-red-1x1-inch-25x25-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=54188366,OneStockHome,2026-04-30,Steel
ท่อกลม เคลือบสีรองพื้นกันสนิม ยาว 6 เมตร,OneStockHome,20047209.0,steel,3.5,https://www.onestockhome.com/th/products/99828460/p-coat-round-pipe_paint-coated-pipes_pap-pacific-pipe?item_id=20047209,OneStockHome,2026-04-30,Steel
เหล็กกล่อง แป๊บเหลี่ยม ความหนาอื่นๆ,OneStockHome,8074200.0,steel,8074200.0,https://www.onestockhome.com/th/products/38429061/square-pipe_steel_onestockhome?item_id=8074200,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,50275328.0,steel,14.3,https://www.onestockhome.com/th/products/75897704/square-pipe-coated-red-2x2-inches-50x50-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=50275328,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1x1 นิ้ว ยาว 6 เมตร,OneStockHome,96340523.0,steel,4.75,https://www.onestockhome.com/th/products/82667650/square-pipe-coated-red-1x1-inch-25x25-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=96340523,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1.5x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,37889225.0,steel,8.11,https://www.onestockhome.com/th/products/31269915/square-pipe-coated-red-1-12x1-12-inch-38x38-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=37889225,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 1.5x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,21341380.0,steel,9.43,https://www.onestockhome.com/th/products/31269915/square-pipe-coated-red-1-12x1-12-inch-38x38-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=21341380,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีรองพื้นกันสนิม ยาว 6 เมตร,OneStockHome,3681646.0,steel,3681646.0,https://www.onestockhome.com/th/products/48527691/p-coat-square_steel_pap-pacific-pipe?item_id=3681646,OneStockHome,2026-04-30,Steel
ท่อเหล็กแบน เคลือบสีกันสนิม สีแดง 4x2 นิ้ว 100x50 มม.,OneStockHome,84062779.0,steel,21.87,https://www.onestockhome.com/th/products/64839136/rectangular-pipe-coated-red-4x2-inches-100x50-mm_p-coat-18cfd6ac-02ea-45b5-b3e8-131d79d2a53f_pap-pacific-pipe?item_id=84062779,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,71143305.0,steel,12.62,https://www.onestockhome.com/th/products/75897704/square-pipe-coated-red-2x2-inches-50x50-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=71143305,OneStockHome,2026-04-30,Steel
ท่อเหล็กแบน เคลือบสีกันสนิม สีแดง 3x1.5 นิ้ว 75x38 มม.,OneStockHome,28084662.0,steel,14.3,https://www.onestockhome.com/th/products/69472826/rectangular-pipe-coated-red-3x1-12-inches-75x38-mm_p-coat-18cfd6ac-02ea-45b5-b3e8-131d79d2a53f_pap-pacific-pipe?item_id=28084662,OneStockHome,2026-04-30,Steel
เหล็กกล่อง แป๊บแบน ความหนาอื่นๆ,OneStockHome,19319731.0,steel,7.94,https://www.onestockhome.com/th/products/63006830/rectangular-pipe_all-rectangular-pipe_onestockhome?item_id=19319731,OneStockHome,2026-04-30,Steel
เหล็กตัวซี เคลือบสีรองพื้น ยาว 6 เมตร,OneStockHome,89336920.0,steel,1.99,https://www.onestockhome.com/th/products/34271469/paint-coated-lip-channel-steel_paint-coated-pipes_pap-pacific-pipe?item_id=89336920,OneStockHome,2026-04-30,Steel
หิน 1,OneStockHome,80799663.0,stone,1145.0,https://www.onestockhome.com/th/products/54434881/stone-1_construction-aggregate?item_id=80799663,OneStockHome,2026-04-30,Stone
หิน (3/4) ONGROUND 10 กก.,OneStockHome,14435253.0,stone,31.78,https://www.onestockhome.com/th/products/11555962/aggregates-34-onground-10-kg_construction-aggregate,OneStockHome,2026-04-30,Stone
หินคลุก,OneStockHome,70951745.0,stone,7009.0,https://www.onestockhome.com/th/products/90955357/rock_stone?item_id=70951745,OneStockHome,2026-04-30,Stone
ไม้อัดเคลือบฟิล์มดำ CROBERN AA10 ไส้เต็ม 120X240 ซ...,OneStockHome,51201707.0,wood,392.52,https://www.onestockhome.com/th/products/64598030/plywood-black-crobern-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 10 มม.,SHERA,55574247.0,wood,800.0,https://www.onestockhome.com/th/products/31242264/shera-plywood-10-mm_shera-plywood_shera-board_shera-solution,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 8 มม.,SHERA,53931731.0,wood,626.0,https://www.onestockhome.com/th/products/99845241/shera-plywood-8-mm_shera-plywood_shera-board_shera-solution?item_id=53931731,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 10 มม.,SHERA,57861659.0,wood,800.0,https://www.onestockhome.com/th/products/31242264/shera-plywood-10-mm_shera-plywood_shera-board_shera-solution?item_id=57861659,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 6 มม.,SHERA,90901768.0,wood,469.0,https://www.onestockhome.com/th/products/42723418/shera-plywood-6-mm_plywood_shera-board_shera-solution?item_id=90901768,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 4 มม.,SHERA,53639328.0,wood,295.33,https://www.onestockhome.com/th/products/67154246/shera-plywood-4-mm_shera-plywood_shera-board_shera-solution,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 12 มม.,SHERA,17757749.0,wood,939.0,https://www.onestockhome.com/th/products/12277358/shera-plywood-12-mm_plywood_shera-board_shera-solution?item_id=17757749,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 16 มม.,SHERA,26958713.0,wood,1253.0,https://www.onestockhome.com/th/products/46531310/shera-plywood-16-mm_shera-plywood_shera-board_shera-solution?item_id=26958713,OneStockHome,2026-04-30,Wood
ไม้อัดเคลือบฟิล์มดำ 15 มิล เกรด AA ไส้เต็ม,OneStockHome,28469286.0,wood,546.73,https://www.onestockhome.com/th/products/57194085/black-filmed-faced-plywood-dd-plus-aa-grade_black-film-faced-plywood,OneStockHome,2026-04-30,Wood
ไม้อัดเคลือบฟิล์มดำ 10 มิล เกรด AA ไส้เต็ม,OneStockHome,70186046.0,wood,326.0,https://www.onestockhome.com/th/products/70206730/black-filmed-faced-plywood-aa-grade-10-mm_onestockhome?item_id=70186046,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 20 มิล DD เกรด A ไส้ต่อ,OneStockHome,96952437.0,wood,525.0,https://www.onestockhome.com/th/products/28846255/black-filmed-faced-plywood-dd-a-grade_black-film-faced-plywood,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 20 มิล DD Plus เกรด AA ไส้เต็ม,OneStockHome,49992597.0,wood,622.0,https://www.onestockhome.com/th/products/39880142/black-filmed-faced-plywood-dd-plus-aa-grade-20-mm?item_id=49992597,OneStockHome,2026-04-30,Wood
ไม้อัดเคลือบฟิล์มดำ 15 มิล เกรด A ไส้ต่อ,OneStockHome,59196324.0,wood,365.0,https://www.onestockhome.com/th/products/66261861/black-filmed-faced-plywood-dd-a-grade-15-mm?item_id=59196324,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 4 มม.,SHERA,3228005.0,wood,392.0,https://www.onestockhome.com/th/products/67154246/shera-plywood-4-mm_shera-plywood_shera-board_shera-solution?item_id=3228005,OneStockHome,2026-04-30,Wood
ไม้อัดเฌอร่า Shera Plywood 12 มม.,SHERA,70637919.0,wood,1057.0,https://www.onestockhome.com/th/products/12277358/shera-plywood-12-mm_plywood_shera-board_shera-solution?item_id=70637919,OneStockHome,2026-04-30,Wood
หินเกร็ด,OneStockHome,69804488.0,stone,1500.0,https://www.onestockhome.com/th/products/45900388/chipped-rock_stone?item_id=69804488,OneStockHome,2026-04-30,Stone
หินคลุก,OneStockHome,31427552.0,stone,3985.0,https://www.onestockhome.com/th/products/90955357/rock_stone?item_id=31427552,OneStockHome,2026-04-30,Stone
หินเกล็ด แบบถุง,OneStockHome,93185924.0,stone,25.0,https://www.onestockhome.com/th/products/11718395/chipped-rock-bag_construction-aggregate?item_id=93185924,OneStockHome,2026-04-30,Stone
หิน 2,OneStockHome,14948259.0,stone,7500.0,https://www.onestockhome.com/th/products/99663007/stone-2-inches_construction-aggregate,OneStockHome,2026-04-30,Stone
หิน 1,OneStockHome,94228889.0,stone,4802.0,https://www.onestockhome.com/th/products/54434881/stone-1_construction-aggregate,OneStockHome,2026-04-30,Stone
หินรัง ลูกรัง,OneStockHome,57009694.0,stone,1500.0,https://www.onestockhome.com/th/products/89611368/lateritic-soil_construction-aggregate?item_id=57009694,OneStockHome,2026-04-30,Stone
หิน 2,OneStockHome,85047069.0,stone,1.0,https://www.onestockhome.com/th/products/99663007/stone-2-inches_construction-aggregate?item_id=85047069,OneStockHome,2026-04-30,Stone
หินรัง ลูกรัง,OneStockHome,53024980.0,stone,7500.0,https://www.onestockhome.com/th/products/89611368/lateritic-soil_construction-aggregate?item_id=53024980,OneStockHome,2026-04-30,Stone
หินคลุก,OneStockHome,47266986.0,stone,1058.0,https://www.onestockhome.com/th/products/90955357/rock_stone?item_id=47266986,OneStockHome,2026-04-30,Stone
เหล็กกล่องกัลวาไนซ์ 1x1 นิ้ว ยาว 6 เมตร,OneStockHome,89455641.0,steel,156.54,https://www.onestockhome.com/th/products/57621363/square-tube-galvanized-1-x-1-inches_pre-zinc-gi-square-steel-pipes_onestockhome?item_id=89455641,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,14975569.0,steel,381.31,https://www.onestockhome.com/th/products/17949254/square-tube-galvanized-2-x-2-inches_pre-zinc-gi-pipes_onestockhome?item_id=14975569,OneStockHome,2026-04-30,Steel
อิฐมวลเบา THAICON 20x60x7.5 ซม. เกรด B,OneStockHome,36510349.0,bricks,17.66,https://www.onestockhome.com/th/products/24539958/thaicon-light-weight-brick-b-grade-20x60x75-cm_thaicon,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราเพชร ไดมอนด์บล็อก  20x60x20 ซม.,ตราเพชร,62278798.0,bricks,18.1,https://www.onestockhome.com/th/products/48925085/diamond-light-weight-brick-20x60x20-cm_light-weight-brick_diamond,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 17.5 ซม.,ตราเพชร,46087719.0,bricks,49.5,https://www.onestockhome.com/th/products/9163061/diamond-lintel-175-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=46087719,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 12.5 ซม.,ตราเพชร,61712328.0,bricks,35.7,https://www.onestockhome.com/th/products/60093378/diamond-lintel-125-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=61712328,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราเพชร ไดมอนด์บล็อก 20x60x17.5 ซม.,ตราเพชร,7711292.0,bricks,7711292.0,https://www.onestockhome.com/th/products/21377168/diamond-light-weight-brick-20x60x175-cm_light-weight-brick_diamond?item_id=7711292,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 20 ซม.,ตราเพชร,18703833.0,bricks,794.0,https://www.onestockhome.com/th/products/46660156/diamond-lintel-20-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=18703833,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 17.5 ซม.,ตราเพชร,68874976.0,bricks,41.2,https://www.onestockhome.com/th/products/9163061/diamond-lintel-175-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=68874976,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x10 ซม.,OneStockHome,90872718.0,bricks,30468.75,https://www.onestockhome.com/th/products/72016594/thaicon-light-weight-brick-super-pro-20x60x10-cm_light-weight-brick_thaicon?item_id=90872718,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราไทคอน G4 20x60x7 ซม.,OneStockHome,2066776.0,bricks,19.7,https://www.onestockhome.com/th/products/96314855/thaicon-light-weight-brick-pro-70-cm_bricks_thaicon?item_id=2066776,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x20.0 ซม.,OneStockHome,6801688.0,bricks,58.75,https://www.onestockhome.com/th/products/35312230/thaicon-light-weight-brick-super-pro-20x60x200-cm_light-weight-brick_thaicon,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ซุปเปอร์โปร ขนาด 7.5 ซม. ไทยคอน THAICON,OneStockHome,26523426.0,bricks,27950.0,https://www.onestockhome.com/th/products/62404785/thaicon-light-weight-brick-super-pro-20x60x75-cm_light-weight-brick_thaicon?item_id=26523426,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 7.5 ซม.,ตราเพชร,42026686.0,bricks,337.0,https://www.onestockhome.com/th/products/41602180/diamond-lintel-75-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=42026686,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x12.5 ซม.,OneStockHome,76113107.0,bricks,30303.0,https://www.onestockhome.com/th/products/14197802/thaicon-light-weight-brick-super-pro-20x60x125-cm_light-weight-brick_thaicon?item_id=76113107,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x17.5 ซม.,OneStockHome,92674783.0,bricks,52.0,https://www.onestockhome.com/th/products/37964701/thaicon-light-weight-brick-super-pro-20x60x175-cm_light-weight-brick_thaicon,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x14.0 ซม.,OneStockHome,29677512.0,bricks,11.57,https://www.onestockhome.com/th/products/70497298/thaicon-light-weight-brick-super-pro-20x60x140-cm_light-weight-brick_thaicon?item_id=29677512,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา THAICON ซุปเปอร์โปร 20x60x12.5 ซม.,OneStockHome,87516021.0,bricks,37.5,https://www.onestockhome.com/th/products/14197802/thaicon-light-weight-brick-super-pro-20x60x125-cm_light-weight-brick_thaicon,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ซุปเปอร์โปร ขนาด 7.5 ซม. ไทยคอน THAICON,OneStockHome,46240169.0,bricks,20.2,https://www.onestockhome.com/th/products/62404785/thaicon-light-weight-brick-super-pro-20x60x75-cm_light-weight-brick_thaicon,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราเพชร ไดมอนด์บล็อก  20x60x15 ซม.,ตราเพชร,84026539.0,bricks,13.6,https://www.onestockhome.com/th/products/54414171/diamond-light-weight-brick-20x60x15-cm_light-weight-brick_diamond?item_id=84026539,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 20 ซม.,ตราเพชร,31281898.0,bricks,653.0,https://www.onestockhome.com/th/products/46660156/diamond-lintel-20-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond,OneStockHome,2026-04-30,Bricks
เคาน์เตอร์มวลเบาสำเร็จรูป ตราเพชร,ตราเพชร,12747088.0,bricks,575.0,https://www.onestockhome.com/th/products/15765787/diamond-counter_counter-7e67d927-c96d-4751-b4c0-ff4a8378b6da_diamond,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 12.5 ซม.,ตราเพชร,64318985.0,bricks,23.8,https://www.onestockhome.com/th/products/60093378/diamond-lintel-125-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=64318985,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราเพชร ไดมอนด์บล็อก 20x60x12.5 ซม.,ตราเพชร,21219609.0,bricks,11.3,https://www.onestockhome.com/th/products/69085812/diamond-light-weight-brick-20x60x125-cm_light-weight-brick_diamond,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 17.5 ซม.,ตราเพชร,14376257.0,bricks,33.0,https://www.onestockhome.com/th/products/9163061/diamond-lintel-175-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 15 ซม.,ตราเพชร,80368833.0,bricks,454.0,https://www.onestockhome.com/th/products/18171567/diamond-lintel-15-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond,OneStockHome,2026-04-30,Bricks
คานทับหลังสำเร็จรูป ตราเพชร 7.5 ซม.,ตราเพชร,75106929.0,bricks,275.0,https://www.onestockhome.com/th/products/41602180/diamond-lintel-75-cm_lintel-89ac7821-7bc8-4fe5-8db4-8ce92e675b21_diamond?item_id=75106929,OneStockHome,2026-04-30,Bricks
อิฐมวลเบา ตราเพชร ไดมอนด์บล็อก 20x60x7.5 ซม.,ตราเพชร,45757752.0,bricks,24.2,https://www.onestockhome.com/th/products/22074084/diamond-light-weight-brick-20x60x75-cm_bricks_diamond?item_id=45757752,OneStockHome,2026-04-30,Bricks
